,tp,fp,fn,tn,precision,recall,f_measure,mcc
132,16,2,1,3362,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9142172337091868
133,10,0,7,3364,1.0,0.5882352941176471,0.7407407407407407,0.7661682601434945
134,13,1,4,3363,0.9285714285714286,0.7647058823529411,0.8387096774193549,0.841961925109046
135,16,3,1,3361,0.8421052631578947,0.9411764705882353,0.8888888888888888,0.8896847720517757
136,11,0,1,3369,1.0,0.9166666666666666,0.9565217391304348,0.9572850457171621
137,10,0,0,3371,1.0,1.0,1.0,1.0
138,10,0,0,3371,1.0,1.0,1.0,1.0
139,10,0,0,3371,1.0,1.0,1.0,1.0
140,14,1,2,3364,0.9333333333333333,0.875,0.9032258064516129,0.9032549879621222
141,9,2,4,3366,0.8181818181818182,0.6923076923076923,0.7500000000000001,0.7517490837269386
142,14,1,2,3364,0.9333333333333333,0.875,0.9032258064516129,0.9032549879621222
143,10,2,6,3363,0.8333333333333334,0.625,0.7142857142857143,0.7205733878001672
144,12,3,0,3366,0.8,1.0,0.888888888888889,0.8940288711444911
145,12,2,3,3364,0.8571428571428571,0.8,0.8275862068965518,0.8273407519195687
146,10,0,4,3366,1.0,0.7142857142857143,0.8333333333333333,0.8446525305793848
147,13,0,1,3367,1.0,0.9285714285714286,0.962962962962963,0.9634810452030482
148,8,1,6,3365,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.7117976394896093
149,10,1,4,3366,0.9090909090909091,0.7142857142857143,0.8,0.8051292969031131
150,10,2,4,3364,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.7706460491249163
151,10,0,2,3369,1.0,0.8333333333333334,0.9090909090909091,0.9126000877721416
152,12,1,1,3367,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9227800109629088
153,12,1,2,3366,0.9230769230769231,0.8571428571428571,0.888888888888889,0.8890589526341898
154,12,1,2,3366,0.9230769230769231,0.8571428571428571,0.888888888888889,0.8890589526341898
155,12,2,2,3364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8565486800780918
156,19,0,0,3362,1.0,1.0,1.0,1.0
157,15,2,1,3363,0.8823529411764706,0.9375,0.9090909090909091,0.9090670730275412
158,11,0,3,3367,1.0,0.7857142857142857,0.88,0.8860106301818576
159,11,1,2,3366,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.8802650084379486
160,11,3,3,3363,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7848230201171378
161,13,1,2,3365,0.9285714285714286,0.8666666666666667,0.896551724137931,0.8966445297858802
162,12,2,1,3366,0.8571428571428571,0.9230769230769231,0.888888888888889,0.8890589526341898
163,12,0,2,3366,1.0,0.8571428571428571,0.923076923076923,0.9255451717487398
164,13,1,3,3363,0.9285714285714286,0.8125,0.8666666666666666,0.8680232516609462
165,12,3,2,3363,0.8,0.8571428571428571,0.8275862068965518,0.8273405326623495
166,12,1,2,3366,0.9230769230769231,0.8571428571428571,0.888888888888889,0.8890589526341898
167,9,0,0,3371,1.0,1.0,1.0,1.0
168,9,0,0,3371,1.0,1.0,1.0,1.0
169,9,0,0,3371,1.0,1.0,1.0,1.0
170,9,0,0,3371,1.0,1.0,1.0,1.0
171,9,0,0,3371,1.0,1.0,1.0,1.0
172,9,0,0,3371,1.0,1.0,1.0,1.0
173,5,0,5,3371,1.0,0.5,0.6666666666666666,0.7065829595121763
174,6,1,4,3370,0.8571428571428571,0.6,0.7058823529411764,0.7164638682368413
175,6,0,4,3371,1.0,0.6,0.7499999999999999,0.7741375129063885
176,7,1,3,3370,0.875,0.7,0.7777777777777777,0.7820601676240285
177,3,0,7,3371,1.0,0.3,0.4615384615384615,0.5471547590700475
178,6,4,4,3367,0.6,0.6,0.6,0.5988134084841293
179,5,0,5,3371,1.0,0.5,0.6666666666666666,0.7065829595121763
180,4,0,6,3371,1.0,0.4,0.5714285714285715,0.6318934325014747
181,14,0,0,3366,1.0,1.0,1.0,1.0
182,14,1,1,3364,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9330361565131253
183,16,0,0,3365,1.0,1.0,1.0,1.0
184,16,0,0,3365,1.0,1.0,1.0,1.0
185,18,1,0,3361,0.9473684210526315,1.0,0.972972972972973,0.9731837616277124
186,16,0,0,3365,1.0,1.0,1.0,1.0
187,10,0,0,3371,1.0,1.0,1.0,1.0
188,10,0,0,3371,1.0,1.0,1.0,1.0
189,18,0,0,3362,1.0,1.0,1.0,1.0
190,19,0,0,3362,1.0,1.0,1.0,1.0
191,19,0,0,3362,1.0,1.0,1.0,1.0
192,22,0,0,3358,1.0,1.0,1.0,1.0
193,12,1,0,3367,0.9230769230769231,1.0,0.9600000000000001,0.9606262802756828
194,22,0,0,3359,1.0,1.0,1.0,1.0
195,6,0,3,3372,1.0,0.6666666666666666,0.8,0.8161336128809266
196,6,0,3,3372,1.0,0.6666666666666666,0.8,0.8161336128809266
197,8,2,0,3370,0.8,1.0,0.888888888888889,0.8941619004139232
198,7,0,2,3371,1.0,0.7777777777777778,0.8750000000000001,0.8816556012054464
199,9,0,1,3371,1.0,0.9,0.9473684210526316,0.9485426169052232
200,9,0,1,3371,1.0,0.9,0.9473684210526316,0.9485426169052232
201,9,0,1,3371,1.0,0.9,0.9473684210526316,0.9485426169052232
202,10,1,1,3369,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9087941731858645
203,9,0,1,3371,1.0,0.9,0.9473684210526316,0.9485426169052232
204,7,0,2,3372,1.0,0.7777777777777778,0.8750000000000001,0.8816556787221188
205,9,1,0,3371,0.9,1.0,0.9473684210526316,0.9485426169052232
206,10,0,0,3371,1.0,1.0,1.0,1.0
207,9,0,0,3371,1.0,1.0,1.0,1.0
208,8,1,1,3371,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.888592328983788
209,11,2,4,3363,0.8461538461538461,0.7333333333333333,0.7857142857142856,0.7868541231483998
210,10,0,0,3371,1.0,1.0,1.0,1.0
211,10,0,0,3371,1.0,1.0,1.0,1.0
212,9,1,4,3367,0.9,0.6923076923076923,0.7826086956521738,0.7886625184790015
213,9,0,3,3368,1.0,0.75,0.8571428571428571,0.86563996111104
214,10,0,0,3371,1.0,1.0,1.0,1.0
215,10,0,0,3371,1.0,1.0,1.0,1.0
216,12,0,0,3369,1.0,1.0,1.0,1.0
217,13,0,0,3368,1.0,1.0,1.0,1.0
218,13,0,0,3368,1.0,1.0,1.0,1.0
219,13,0,0,3368,1.0,1.0,1.0,1.0
220,13,1,0,3367,0.9285714285714286,1.0,0.962962962962963,0.9634810452030482
221,12,0,0,3369,1.0,1.0,1.0,1.0
222,12,2,0,3367,0.8571428571428571,1.0,0.923076923076923,0.9255452533660875
223,10,1,0,3370,0.9090909090909091,1.0,0.9523809523809523,0.9533211574285648
224,10,0,0,3371,1.0,1.0,1.0,1.0
225,9,1,1,3369,0.9,0.9,0.9,0.8997032640949555
226,10,0,0,3371,1.0,1.0,1.0,1.0
227,10,1,0,3369,0.9090909090909091,1.0,0.9523809523809523,0.9533211154575526
228,13,0,0,3367,1.0,1.0,1.0,1.0
229,10,0,0,3370,1.0,1.0,1.0,1.0
230,12,0,1,3368,1.0,0.9230769230769231,0.9600000000000001,0.9606263226185567
231,20,1,0,3360,0.9523809523809523,1.0,0.975609756097561,0.9757548821312529
232,11,1,0,3369,0.9166666666666666,1.0,0.9565217391304348,0.9572850457171621
233,17,1,0,3363,0.9444444444444444,1.0,0.9714285714285714,0.9716808601670929
234,11,0,0,3370,1.0,1.0,1.0,1.0
235,11,0,0,3370,1.0,1.0,1.0,1.0
236,17,0,0,3364,1.0,1.0,1.0,1.0
237,11,0,0,3370,1.0,1.0,1.0,1.0
238,23,3,1,3353,0.8846153846153846,0.9583333333333334,0.9199999999999999,0.9201522546467248
239,10,0,0,3371,1.0,1.0,1.0,1.0
240,10,0,0,3371,1.0,1.0,1.0,1.0
241,11,1,0,3368,0.9166666666666666,1.0,0.9565217391304348,0.957285003546612
242,10,0,0,3371,1.0,1.0,1.0,1.0
243,10,0,0,3370,1.0,1.0,1.0,1.0
244,10,0,0,3370,1.0,1.0,1.0,1.0
245,10,1,0,3369,0.9090909090909091,1.0,0.9523809523809523,0.9533211154575526
246,10,1,0,3369,0.9090909090909091,1.0,0.9523809523809523,0.9533211154575526
247,10,0,0,3370,1.0,1.0,1.0,1.0
248,13,0,0,3367,1.0,1.0,1.0,1.0
249,16,0,0,3365,1.0,1.0,1.0,1.0
250,10,0,0,3371,1.0,1.0,1.0,1.0
251,10,0,0,3371,1.0,1.0,1.0,1.0
252,13,0,0,3368,1.0,1.0,1.0,1.0
253,22,3,0,3356,0.88,1.0,0.9361702127659575,0.937664146590415
254,9,0,3,3369,1.0,0.75,0.8571428571428571,0.8656400754433238
255,10,1,2,3368,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.8699491559314225
256,9,0,3,3369,1.0,0.75,0.8571428571428571,0.8656400754433238
257,9,0,3,3368,1.0,0.75,0.8571428571428571,0.86563996111104
258,13,0,0,3368,1.0,1.0,1.0,1.0
259,16,0,0,3365,1.0,1.0,1.0,1.0
260,16,1,0,3363,0.9411764705882353,1.0,0.9696969696969697,0.9699982946446994
261,15,0,0,3366,1.0,1.0,1.0,1.0
262,16,3,0,3362,0.8421052631578947,1.0,0.9142857142857143,0.917253782038939
263,17,0,3,3361,1.0,0.85,0.9189189189189189,0.9215432566302387
264,18,0,2,3361,1.0,0.9,0.9473684210526316,0.9484011617474564
265,12,0,1,3367,1.0,0.9230769230769231,0.9600000000000001,0.9606262802756828
266,13,1,0,3367,0.9285714285714286,1.0,0.962962962962963,0.9634810452030482
267,14,0,0,3367,1.0,1.0,1.0,1.0
268,12,0,1,3368,1.0,0.9230769230769231,0.9600000000000001,0.9606263226185567
269,15,1,1,3364,0.9375,0.9375,0.9375,0.937202823179792
270,19,2,0,3359,0.9047619047619048,1.0,0.9500000000000001,0.9509066811437116
271,14,1,0,3366,0.9333333333333333,1.0,0.9655172413793104,0.9659483076521915
272,10,0,0,3371,1.0,1.0,1.0,1.0
273,10,0,0,3371,1.0,1.0,1.0,1.0
274,10,0,0,3371,1.0,1.0,1.0,1.0
275,10,0,0,3371,1.0,1.0,1.0,1.0
276,8,0,2,3371,1.0,0.8,0.888888888888889,0.8941619790768135
277,14,1,0,3366,0.9333333333333333,1.0,0.9655172413793104,0.9659483076521915
278,22,0,0,3359,1.0,1.0,1.0,1.0
279,29,2,0,3350,0.9354838709677419,1.0,0.9666666666666666,0.9669155632044226
280,33,3,0,3345,0.9166666666666666,1.0,0.9565217391304348,0.9569980568238556
281,28,0,1,3351,1.0,0.9655172413793104,0.9824561403508771,0.9824607876362602
282,30,1,0,3350,0.967741935483871,1.0,0.9836065573770492,0.9835919598597461
283,30,3,2,3346,0.9090909090909091,0.9375,0.923076923076923,0.9224417988128341
284,11,0,0,3370,1.0,1.0,1.0,1.0
285,11,1,0,3368,0.9166666666666666,1.0,0.9565217391304348,0.957285003546612
286,11,0,0,3370,1.0,1.0,1.0,1.0
287,17,1,0,3362,0.9444444444444444,1.0,0.9714285714285714,0.9716808172095011
288,13,1,4,3362,0.9285714285714286,0.7647058823529411,0.8387096774193549,0.8419617162126493
289,14,1,3,3362,0.9333333333333333,0.8235294117647058,0.8749999999999999,0.8761369667701419
290,10,0,0,3371,1.0,1.0,1.0,1.0
291,11,0,0,3369,1.0,1.0,1.0,1.0
292,5,1,5,3370,0.8333333333333334,0.5,0.625,0.6447318503366022
293,16,0,0,3364,1.0,1.0,1.0,1.0
294,16,0,0,3364,1.0,1.0,1.0,1.0
295,23,1,0,3357,0.9583333333333334,1.0,0.9787234042553191,0.9787992364144341
296,23,2,0,3356,0.92,1.0,0.9583333333333334,0.9588806259355336
297,29,3,3,3345,0.90625,0.90625,0.90625,0.9053539426523297
298,32,1,0,3347,0.9696969696969697,1.0,0.9846153846153847,0.9845848541383992
299,13,0,2,3365,1.0,0.8666666666666667,0.9285714285714286,0.9306728029505676
300,10,0,0,3371,1.0,1.0,1.0,1.0
301,10,0,0,3371,1.0,1.0,1.0,1.0
302,10,0,0,3371,1.0,1.0,1.0,1.0
303,10,0,0,3371,1.0,1.0,1.0,1.0
304,14,2,0,3365,0.875,1.0,0.9333333333333333,0.9351364870863769
305,10,0,0,3371,1.0,1.0,1.0,1.0
306,11,0,0,3370,1.0,1.0,1.0,1.0
307,9,0,1,3371,1.0,0.9,0.9473684210526316,0.9485426169052232
308,10,0,0,3371,1.0,1.0,1.0,1.0
309,14,0,0,3366,1.0,1.0,1.0,1.0
310,14,0,0,3366,1.0,1.0,1.0,1.0
311,10,0,0,3370,1.0,1.0,1.0,1.0
312,10,0,0,3371,1.0,1.0,1.0,1.0
313,7,1,3,3370,0.875,0.7,0.7777777777777777,0.7820601676240285
314,6,2,4,3369,0.75,0.6,0.6666666666666665,0.6699583561712434
315,5,1,5,3370,0.8333333333333334,0.5,0.625,0.6447318503366022
316,9,0,1,3371,1.0,0.9,0.9473684210526316,0.9485426169052232
317,10,0,0,3371,1.0,1.0,1.0,1.0
318,20,0,0,3361,1.0,1.0,1.0,1.0
319,17,0,0,3363,1.0,1.0,1.0,1.0
320,17,0,1,3363,1.0,0.9444444444444444,0.9714285714285714,0.9716808601670929
321,18,0,0,3363,1.0,1.0,1.0,1.0
322,21,2,1,3357,0.9130434782608695,0.9545454545454546,0.9333333333333332,0.9331204526312339
323,22,1,0,3357,0.9565217391304348,1.0,0.9777777777777777,0.9778736577332702
324,23,0,0,3358,1.0,1.0,1.0,1.0
325,23,1,0,3357,0.9583333333333334,1.0,0.9787234042553191,0.9787992364144341
326,21,1,2,3356,0.9545454545454546,0.9130434782608695,0.9333333333333332,0.9331203205661776
327,23,0,0,3357,1.0,1.0,1.0,1.0
328,21,1,2,3356,0.9545454545454546,0.9130434782608695,0.9333333333333332,0.9331203205661776
329,22,1,1,3357,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.956223942823109
330,19,0,4,3357,1.0,0.8260869565217391,0.9047619047619047,0.9083522512061015
331,12,0,0,3369,1.0,1.0,1.0,1.0
332,12,0,0,3369,1.0,1.0,1.0,1.0
333,24,2,0,3355,0.9230769230769231,1.0,0.9600000000000001,0.9604826815243546
334,23,1,1,3356,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9580354483169496
335,9,0,1,3371,1.0,0.9,0.9473684210526316,0.9485426169052232
336,6,0,4,3370,1.0,0.6,0.7499999999999999,0.7741373767793752
337,11,2,3,3365,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.8146368600653312
338,12,1,1,3367,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9227800109629088
339,10,0,3,3368,1.0,0.7692307692307693,0.8695652173913044,0.8766676663379244
340,8,0,2,3370,1.0,0.8,0.888888888888889,0.8941619004139232
341,10,2,0,3368,0.8333333333333334,1.0,0.9090909090909091,0.9126000073918433
342,6,0,4,3370,1.0,0.6,0.7499999999999999,0.7741373767793752
343,9,0,4,3368,1.0,0.6923076923076923,0.8181818181818181,0.8315566423843699
344,12,1,1,3367,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9227800109629088
345,13,1,1,3366,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9282744282744283
346,9,0,4,3368,1.0,0.6923076923076923,0.8181818181818181,0.8315566423843699
347,9,1,1,3369,0.9,0.9,0.9,0.8997032640949555
348,11,0,3,3367,1.0,0.7857142857142857,0.88,0.8860106301818576
349,7,1,6,3367,0.875,0.5384615384615384,0.6666666666666667,0.6855193240522675
350,8,0,2,3370,1.0,0.8,0.888888888888889,0.8941619004139232
351,12,1,1,3367,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9227800109629088
352,12,1,1,3367,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9227800109629088
353,15,1,0,3365,0.9375,1.0,0.967741935483871,0.9681019985006183
354,10,3,0,3367,0.7692307692307693,1.0,0.8695652173913044,0.876667550480387
355,8,0,2,3370,1.0,0.8,0.888888888888889,0.8941619004139232
356,8,1,2,3370,0.8888888888888888,0.8,0.8421052631578948,0.8428363448541814
357,12,0,1,3368,1.0,0.9230769230769231,0.9600000000000001,0.9606263226185567
358,10,0,0,3371,1.0,1.0,1.0,1.0
359,10,0,0,3371,1.0,1.0,1.0,1.0
360,19,0,1,3360,1.0,0.95,0.9743589743589743,0.9745344252657101
361,13,0,0,3368,1.0,1.0,1.0,1.0
362,13,0,0,3368,1.0,1.0,1.0,1.0
363,22,1,0,3358,0.9565217391304348,1.0,0.9777777777777777,0.9778737010934823
364,24,1,0,3356,0.96,1.0,0.9795918367346939,0.9796499529853873
365,27,2,0,3352,0.9310344827586207,1.0,0.9642857142857143,0.9646135517274141
366,11,1,0,3368,0.9166666666666666,1.0,0.9565217391304348,0.957285003546612
367,9,0,1,3371,1.0,0.9,0.9473684210526316,0.9485426169052232
368,10,0,0,3371,1.0,1.0,1.0,1.0
369,10,0,0,3371,1.0,1.0,1.0,1.0
370,7,0,3,3371,1.0,0.7,0.8235294117647058,0.8362879847044294
371,10,0,0,3371,1.0,1.0,1.0,1.0
372,5,0,6,3370,1.0,0.45454545454545453,0.625,0.6736004847814487
373,7,1,4,3369,0.875,0.6363636363636364,0.7368421052631579,0.7455227923001804
374,11,0,0,3370,1.0,1.0,1.0,1.0
375,4,1,6,3370,0.8,0.4,0.5333333333333333,0.564847154937233
376,8,1,2,3370,0.8888888888888888,0.8,0.8421052631578948,0.8428363448541814
377,3,0,7,3371,1.0,0.3,0.4615384615384615,0.5471547590700475
378,10,2,0,3369,0.8333333333333334,1.0,0.9090909090909091,0.9126000877721416
379,7,1,4,3368,0.875,0.6363636363636364,0.7368421052631579,0.7455225906561498
380,7,1,3,3370,0.875,0.7,0.7777777777777777,0.7820601676240285
381,6,1,4,3370,0.8571428571428571,0.6,0.7058823529411764,0.7164638682368413
382,10,0,0,3370,1.0,1.0,1.0,1.0
383,10,0,0,3371,1.0,1.0,1.0,1.0
384,16,0,0,3365,1.0,1.0,1.0,1.0
385,13,0,0,3368,1.0,1.0,1.0,1.0
386,19,0,1,3360,1.0,0.95,0.9743589743589743,0.9745344252657101
387,20,0,0,3360,1.0,1.0,1.0,1.0
388,11,0,0,3370,1.0,1.0,1.0,1.0
389,11,1,0,3368,0.9166666666666666,1.0,0.9565217391304348,0.957285003546612
390,18,1,1,3361,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9470709790538213
391,20,6,3,3352,0.7692307692307693,0.8695652173913043,0.8163265306122449,0.8165451118578723
392,20,0,1,3360,1.0,0.9523809523809523,0.975609756097561,0.9757548821312529
393,18,1,4,3358,0.9473684210526315,0.8181818181818182,0.8780487804878049,0.879695678094993
394,20,1,1,3359,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9520833333333333
395,5,1,4,3370,0.8333333333333334,0.5555555555555556,0.6666666666666667,0.6797480979892521
396,7,1,2,3370,0.875,0.7777777777777778,0.823529411764706,0.8245209816622364
397,7,2,2,3369,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7771844820198425
398,10,0,0,3371,1.0,1.0,1.0,1.0
399,9,1,2,3368,0.9,0.8181818181818182,0.8571428571428572,0.8576777384837762
400,3,0,7,3371,1.0,0.3,0.4615384615384615,0.5471547590700475
401,8,1,5,3367,0.8888888888888888,0.6153846153846154,0.7272727272727274,0.7388048276607768
402,8,0,2,3371,1.0,0.8,0.888888888888889,0.8941619790768135
403,5,0,5,3371,1.0,0.5,0.6666666666666666,0.7065829595121763
404,6,0,2,3372,1.0,0.75,0.8571428571428571,0.8657686895639519
405,8,1,0,3371,0.8888888888888888,1.0,0.9411764705882353,0.9426692315358314
406,6,2,2,3370,0.75,0.75,0.75,0.7494068801897983
407,8,2,0,3370,0.8,1.0,0.888888888888889,0.8941619004139232
408,8,1,0,3371,0.8888888888888888,1.0,0.9411764705882353,0.9426692315358314
409,5,1,3,3371,0.8333333333333334,0.625,0.7142857142857143,0.7211315715960716
410,17,2,0,3361,0.8947368421052632,1.0,0.9444444444444444,0.9456239927934317
411,14,0,4,3363,1.0,0.7777777777777778,0.8750000000000001,0.881393088725897
412,17,1,0,3362,0.9444444444444444,1.0,0.9714285714285714,0.9716808172095011
413,14,1,3,3362,0.9333333333333333,0.8235294117647058,0.8749999999999999,0.8761369667701419
414,10,0,0,3371,1.0,1.0,1.0,1.0
415,21,1,1,3357,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9542476582381287
416,16,2,0,3362,0.8888888888888888,1.0,0.9411764705882353,0.9425287356321839
417,9,0,0,3372,1.0,1.0,1.0,1.0
418,6,0,3,3372,1.0,0.6666666666666666,0.8,0.8161336128809266
419,11,1,0,3369,0.9166666666666666,1.0,0.9565217391304348,0.9572850457171621
420,9,2,1,3369,0.8181818181818182,0.9,0.8571428571428572,0.8576778686076159
421,10,1,1,3369,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9087941731858645
422,2,2,7,3370,0.5,0.2222222222222222,0.30769230769230765,0.33219745373710263
423,49,5,0,3326,0.9074074074074074,1.0,0.9514563106796117,0.9518641409629354
424,42,0,0,3339,1.0,1.0,1.0,1.0
425,48,2,1,3329,0.96,0.9795918367346939,0.9696969696969697,0.9692975644076075
426,46,4,3,3327,0.92,0.9387755102040817,0.9292929292929293,0.9282909210920344
427,11,1,0,3369,0.9166666666666666,1.0,0.9565217391304348,0.9572850457171621
428,11,0,0,3370,1.0,1.0,1.0,1.0
0,14,0,0,3366,1.0,1.0,1.0,1.0
1,11,0,0,3369,1.0,1.0,1.0,1.0
2,11,0,0,3369,1.0,1.0,1.0,1.0
3,10,0,0,3370,1.0,1.0,1.0,1.0
4,3,0,6,3370,1.0,0.3333333333333333,0.5,0.5768369928079526
5,12,0,0,3368,1.0,1.0,1.0,1.0
6,19,0,0,3361,1.0,1.0,1.0,1.0
7,19,0,0,3361,1.0,1.0,1.0,1.0
8,19,0,0,3361,1.0,1.0,1.0,1.0
9,19,0,0,3361,1.0,1.0,1.0,1.0
10,18,3,0,3359,0.8571428571428571,1.0,0.923076923076923,0.9254069409123609
11,17,1,1,3361,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9441470024456342
12,15,0,3,3362,1.0,0.8333333333333334,0.9090909090909091,0.9124639123180781
13,11,0,0,3369,1.0,1.0,1.0,1.0
14,28,1,3,3348,0.9655172413793104,0.9032258064516129,0.9333333333333333,0.9332649348354801
15,11,0,0,3369,1.0,1.0,1.0,1.0
16,11,0,0,3368,1.0,1.0,1.0,1.0
17,10,0,0,3370,1.0,1.0,1.0,1.0
18,16,2,1,3361,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.9142171022959672
19,15,3,2,3360,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.8567533873824333
20,17,2,0,3360,0.8947368421052632,1.0,0.9444444444444444,0.9456239091075338
21,16,1,1,3362,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9408791170348604
22,11,0,0,3369,1.0,1.0,1.0,1.0
23,24,1,0,3355,0.96,1.0,0.9795918367346939,0.9796499094946239
24,23,2,1,3354,0.92,0.9583333333333334,0.9387755102040817,0.9385269997319335
25,12,0,0,3367,1.0,1.0,1.0,1.0
26,14,0,0,3366,1.0,1.0,1.0,1.0
27,13,0,0,3367,1.0,1.0,1.0,1.0
28,11,0,0,3369,1.0,1.0,1.0,1.0
29,14,0,0,3366,1.0,1.0,1.0,1.0
30,8,2,0,3370,0.8,1.0,0.888888888888889,0.8941619004139232
31,17,3,4,3356,0.85,0.8095238095238095,0.8292682926829269,0.8284765705834514
32,20,0,0,3359,1.0,1.0,1.0,1.0
33,19,0,0,3361,1.0,1.0,1.0,1.0
34,17,0,1,3362,1.0,0.9444444444444444,0.9714285714285714,0.9716808172095011
35,15,1,2,3362,0.9375,0.8823529411764706,0.9090909090909091,0.9090669417622455
36,10,0,0,3370,1.0,1.0,1.0,1.0
37,10,1,0,3368,0.9090909090909091,1.0,0.9523809523809523,0.9533210734616223
38,6,0,2,3372,1.0,0.75,0.8571428571428571,0.8657686895639519
39,11,0,0,3369,1.0,1.0,1.0,1.0
40,13,0,0,3367,1.0,1.0,1.0,1.0
41,15,3,2,3360,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.8567533873824333
42,17,0,0,3362,1.0,1.0,1.0,1.0
43,10,1,0,3369,0.9090909090909091,1.0,0.9523809523809523,0.9533211154575526
44,10,1,0,3369,0.9090909090909091,1.0,0.9523809523809523,0.9533211154575526
45,10,0,0,3370,1.0,1.0,1.0,1.0
46,5,1,6,3368,0.8333333333333334,0.45454545454545453,0.5882352941176471,0.6145996526206974
47,7,1,4,3368,0.875,0.6363636363636364,0.7368421052631579,0.7455225906561498
48,8,1,3,3368,0.8888888888888888,0.7272727272727273,0.7999999999999999,0.803463649049882
49,2,1,9,3368,0.6666666666666666,0.18181818181818182,0.28571428571428575,0.3471749822222097
50,13,1,0,3366,0.9285714285714286,1.0,0.962962962962963,0.9634810027091125
51,8,3,2,3367,0.7272727272727273,0.8,0.761904761904762,0.7620343615099998
52,14,1,0,3365,0.9333333333333333,1.0,0.9655172413793104,0.965948265024121
53,4,0,6,3370,1.0,0.4,0.5714285714285715,0.6318932659287219
54,7,0,4,3369,1.0,0.6363636363636364,0.7777777777777778,0.7972508892474797
55,10,3,1,3366,0.7692307692307693,0.9090909090909091,0.8333333333333333,0.8356709789611896
56,3,1,8,3368,0.75,0.2727272727272727,0.39999999999999997,0.45130617852425625
57,7,0,4,3369,1.0,0.6363636363636364,0.7777777777777778,0.7972508892474797
58,10,3,1,3366,0.7692307692307693,0.9090909090909091,0.8333333333333333,0.8356709789611896
59,3,1,7,3369,0.75,0.3,0.4285714285714285,0.47345118589614915
60,16,0,0,3364,1.0,1.0,1.0,1.0
61,14,0,0,3365,1.0,1.0,1.0,1.0
62,17,1,0,3361,0.9444444444444444,1.0,0.9714285714285714,0.9716807742263525
63,23,2,1,3354,0.92,0.9583333333333334,0.9387755102040817,0.9385269997319335
64,24,3,0,3353,0.8888888888888888,1.0,0.9411764705882353,0.942387548807143
65,24,1,0,3354,0.96,1.0,0.9795918367346939,0.9796498659779325
66,24,0,0,3356,1.0,1.0,1.0,1.0
67,13,0,1,3366,1.0,0.9285714285714286,0.962962962962963,0.9634810027091125
68,14,0,0,3366,1.0,1.0,1.0,1.0
69,10,0,0,3370,1.0,1.0,1.0,1.0
70,14,0,0,3366,1.0,1.0,1.0,1.0
71,14,0,0,3366,1.0,1.0,1.0,1.0
72,3,0,6,3370,1.0,0.3333333333333333,0.5,0.5768369928079526
73,7,0,5,3368,1.0,0.5833333333333334,0.7368421052631579,0.7631963203408132
74,7,1,5,3367,0.875,0.5833333333333334,0.7000000000000001,0.7136472114694827
75,10,2,2,3366,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8327395091053048
76,4,0,6,3370,1.0,0.4,0.5714285714285715,0.6318932659287219
77,9,1,3,3367,0.9,0.75,0.8181818181818182,0.821014852255726
78,9,1,0,3370,0.9,1.0,0.9473684210526316,0.9485425751693642
79,10,0,0,3369,1.0,1.0,1.0,1.0
80,7,1,3,3369,0.875,0.7,0.7777777777777777,0.7820600004362132
81,21,2,1,3356,0.9130434782608695,0.9545454545454546,0.9333333333333332,0.9331203205661776
82,10,1,0,3369,0.9090909090909091,1.0,0.9523809523809523,0.9533211154575526
83,11,2,3,3364,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.8146366410309371
84,10,2,1,3367,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8699490255724285
85,6,2,4,3368,0.75,0.6,0.6666666666666665,0.6699581004585032
86,6,0,4,3370,1.0,0.6,0.7499999999999999,0.7741373767793752
87,8,1,0,3371,0.8888888888888888,1.0,0.9411764705882353,0.9426692315358314
